id,target_prompt,fname_old,Image Source,rank,new_fname
156,a tree with yellow leaves and a parrot and a snow-capped mountain,227_a tree with yellow leaves and a snow covered mountain_0.png,SD2.1,1b,156-04.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,227_a tree with yellow leaves and a snow covered mountain_1.png,SD2.1,1b,156-05.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,227_a tree with yellow leaves and a snow covered mountain_2.png,SD2.1,1b,156-06.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,227_a tree with yellow leaves and a snow covered mountain_3.png,SD2.1,1b,156-07.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,227_a tree with yellow leaves and a snow covered mountain_4.png,SD2.1,1b,156-08.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,"228_a snow covered mountain covered with trees with yellow leaves, night view_0.png",SD2.1,2b,156-09.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,"228_a snow covered mountain covered with trees with yellow leaves, night view_1.png",SD2.1,1b,156-10.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,"228_a snow covered mountain covered with trees with yellow leaves, night view_2.png",SD2.1,2b,156-11.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,"228_a snow covered mountain covered with trees with yellow leaves, night view_3.png",SD2.1,1b,156-12.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,"228_a snow covered mountain covered with trees with yellow leaves, night view_4.png",SD2.1,1b,156-13.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,229_a tree with yellow leaves and a red beaked parrot_0.png,SD2.1,2a,156-14.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,229_a tree with yellow leaves and a red beaked parrot_1.png,SD2.1,2a,156-15.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,229_a tree with yellow leaves and a red beaked parrot_2.png,SD2.1,2a,156-16.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,229_a tree with yellow leaves and a red beaked parrot_3.png,SD2.1,2a,156-17.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,229_a tree with yellow leaves and a red beaked parrot_4.png,SD2.1,2a,156-18.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,"231_a tree with yellow leaves, a red beaked parrot, and a snow covered mountain_0.png",SD2.1,1b,156-19.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,"231_a tree with yellow leaves, a red beaked parrot, and a snow covered mountain_1.png",SD2.1,1b,156-20.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,"231_a tree with yellow leaves, a red beaked parrot, and a snow covered mountain_2.png",SD2.1,1a,156-21.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,"231_a tree with yellow leaves, a red beaked parrot, and a snow covered mountain_3.png",SD2.1,1c,156-22.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,"231_a tree with yellow leaves, a red beaked parrot, and a snow covered mountain_4.png",SD2.1,0,156-23.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,232_a tree with yellow leaves on a mountain_0.png,SD2.1,2b,156-24.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,232_a tree with yellow leaves on a mountain_1.png,SD2.1,2b,156-25.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,232_a tree with yellow leaves on a mountain_2.png,SD2.1,2b,156-26.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,232_a tree with yellow leaves on a mountain_3.png,SD2.1,2b,156-27.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,232_a tree with yellow leaves on a mountain_4.png,SD2.1,2b,156-28.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,"234_a snow covered mountain, night view_0.png",SD2.1,2c,156-29.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,"234_a snow covered mountain, night view_1.png",SD2.1,2c,156-30.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,"234_a snow covered mountain, night view_2.png",SD2.1,2c,156-31.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,"234_a snow covered mountain, night view_3.png",SD2.1,2c,156-32.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,"234_a snow covered mountain, night view_4.png",SD2.1,2c,156-33.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,"235_a tree with yellow leaves on a snow covered mountain, night view_0.png",SD2.1,1b,156-34.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,"235_a tree with yellow leaves on a snow covered mountain, night view_1.png",SD2.1,1b,156-35.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,"235_a tree with yellow leaves on a snow covered mountain, night view_2.png",SD2.1,1b,156-36.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,"235_a tree with yellow leaves on a snow covered mountain, night view_3.png",SD2.1,1b,156-37.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,"235_a tree with yellow leaves on a snow covered mountain, night view_4.png",SD2.1,1b,156-38.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,237_a tree with yellow leaves_0.png,SD2.1,2b,156-39.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,237_a tree with yellow leaves_1.png,SD2.1,2b,156-40.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,237_a tree with yellow leaves_2.png,SD2.1,2b,156-41.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,237_a tree with yellow leaves_3.png,SD2.1,2b,156-42.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,237_a tree with yellow leaves_4.png,SD2.1,2b,156-43.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,238_a parrot on a tree with yellow leaves on a snow covered mountain_0.png,SD2.1,0,156-44.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,238_a parrot on a tree with yellow leaves on a snow covered mountain_1.png,SD2.1,0,156-45.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,238_a parrot on a tree with yellow leaves on a snow covered mountain_2.png,SD2.1,0,156-46.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,238_a parrot on a tree with yellow leaves on a snow covered mountain_3.png,SD2.1,0,156-47.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,238_a parrot on a tree with yellow leaves on a snow covered mountain_4.png,SD2.1,0,156-48.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,"240_a parrot on a tree with yellow leaves on a snow covered mountain, night view_0.png",SD2.1,0,156-49.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,"240_a parrot on a tree with yellow leaves on a snow covered mountain, night view_1.png",SD2.1,1b,156-50.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,"240_a parrot on a tree with yellow leaves on a snow covered mountain, night view_2.png",SD2.1,0,156-51.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,"240_a parrot on a tree with yellow leaves on a snow covered mountain, night view_3.png",SD2.1,0,156-52.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,241_a snow covered mountain covered with trees_0.png,SD2.1,2c,156-53.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,241_a snow covered mountain covered with trees_1.png,SD2.1,2c,156-54.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,241_a snow covered mountain covered with trees_3.png,SD2.1,2c,156-55.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,241_a snow covered mountain covered with trees_4.png,SD2.1,2c,156-56.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,242_a parrot on a tree with yellow leaves_0.png,SD2.1,1d,156-57.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,242_a parrot on a tree with yellow leaves_1.png,SD2.1,1d,156-58.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,242_a parrot on a tree with yellow leaves_2.png,SD2.1,1d,156-59.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,242_a parrot on a tree with yellow leaves_3.png,SD2.1,1d,156-60.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,242_a parrot on a tree with yellow leaves_4.png,SD2.1,1d,156-61.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,243_a snow covered mountain covered with trees with yellow leaves_0.png,SD2.1,1b,156-62.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,243_a snow covered mountain covered with trees with yellow leaves_1.png,SD2.1,1b,156-63.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,243_a snow covered mountain covered with trees with yellow leaves_2.png,SD2.1,1b,156-64.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,243_a snow covered mountain covered with trees with yellow leaves_3.png,SD2.1,1b,156-65.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,251_a tree with yellow leaves on a snow covered mountain_0.png,SD2.1,1b,156-66.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,251_a tree with yellow leaves on a snow covered mountain_1.png,SD2.1,1b,156-67.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,251_a tree with yellow leaves on a snow covered mountain_2.png,SD2.1,1b,156-68.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,251_a tree with yellow leaves on a snow covered mountain_3.png,SD2.1,1b,156-69.jpg
156,a tree with yellow leaves and a parrot and a snow-capped mountain,251_a tree with yellow leaves on a snow covered mountain_4.png,SD2.1,1b,156-70.jpg
157,a baby girl with red hair sleeping on a couch,253_a baby girl_0.png,SD2.1,2,157-00.jpg
157,a baby girl with red hair sleeping on a couch,253_a baby girl_1.png,SD2.1,2,157-01.jpg
157,a baby girl with red hair sleeping on a couch,253_a baby girl_2.png,SD2.1,2,157-02.jpg
157,a baby girl with red hair sleeping on a couch,253_a baby girl_3.png,SD2.1,2,157-03.jpg
157,a baby girl with red hair sleeping on a couch,253_a baby girl_4.png,SD2.1,2,157-04.jpg
157,a baby girl with red hair sleeping on a couch,163_a baby girl with red hair_0.png,SD2.1,1b,157-05.jpg
157,a baby girl with red hair sleeping on a couch,163_a baby girl with red hair_1.png,SD2.1,1b,157-06.jpg
157,a baby girl with red hair sleeping on a couch,163_a baby girl with red hair_2.png,SD2.1,1b,157-07.jpg
157,a baby girl with red hair sleeping on a couch,163_a baby girl with red hair_3.png,SD2.1,1b,157-08.jpg
157,a baby girl with red hair sleeping on a couch,163_a baby girl with red hair_4.png,SD2.1,1b,157-09.jpg
157,a baby girl with red hair sleeping on a couch,257_a baby girl with red hair sleeping on a couch_0.png,SD2.1,0,157-10.jpg
157,a baby girl with red hair sleeping on a couch,257_a baby girl with red hair sleeping on a couch_1.png,SD2.1,0,157-11.jpg
157,a baby girl with red hair sleeping on a couch,257_a baby girl with red hair sleeping on a couch_2.png,SD2.1,0,157-12.jpg
157,a baby girl with red hair sleeping on a couch,257_a baby girl with red hair sleeping on a couch_3.png,SD2.1,0,157-13.jpg
157,a baby girl with red hair sleeping on a couch,257_a baby girl with red hair sleeping on a couch_4.png,SD2.1,0,157-14.jpg
157,a baby girl with red hair sleeping on a couch,258_a baby girl sleeping on the couch_0.png,SD2.1,1a,157-15.jpg
157,a baby girl with red hair sleeping on a couch,258_a baby girl sleeping on the couch_1.png,SD2.1,1a,157-16.jpg
157,a baby girl with red hair sleeping on a couch,258_a baby girl sleeping on the couch_2.png,SD2.1,1a,157-17.jpg
157,a baby girl with red hair sleeping on a couch,258_a baby girl sleeping on the couch_3.png,SD2.1,1a,157-18.jpg
157,a baby girl with red hair sleeping on a couch,258_a baby girl sleeping on the couch_4.png,SD2.1,1a,157-19.jpg
158,an old man with white hair cooking potatoes,157_a man with white hair cooking potatoes_0.png,SD2.1,0,158-00.jpg
158,an old man with white hair cooking potatoes,157_a man with white hair cooking potatoes_1.png,SD2.1,0,158-01.jpg
158,an old man with white hair cooking potatoes,157_a man with white hair cooking potatoes_2.png,SD2.1,1a,158-02.jpg
158,an old man with white hair cooking potatoes,157_a man with white hair cooking potatoes_3.png,SD2.1,1a,158-03.jpg
158,an old man with white hair cooking potatoes,157_a man with white hair cooking potatoes_4.png,SD2.1,0,158-04.jpg
158,an old man with white hair cooking potatoes,155_an old man with white hair cooking potatoes_0.png,SD2.1,1a,158-05.jpg
158,an old man with white hair cooking potatoes,155_an old man with white hair cooking potatoes_1.png,SD2.1,0,158-06.jpg
158,an old man with white hair cooking potatoes,155_an old man with white hair cooking potatoes_2.png,SD2.1,1b,158-07.jpg
158,an old man with white hair cooking potatoes,155_an old man with white hair cooking potatoes_3.png,SD2.1,1a,158-08.jpg
158,an old man with white hair cooking potatoes,155_an old man with white hair cooking potatoes_4.png,SD2.1,0,158-09.jpg
158,an old man with white hair cooking potatoes,153_an old man cooking potatoes_0.png,SD2.1,1a,158-10.jpg
158,an old man with white hair cooking potatoes,153_an old man cooking potatoes_1.png,SD2.1,1a,158-11.jpg
158,an old man with white hair cooking potatoes,153_an old man cooking potatoes_2.png,SD2.1,0,158-12.jpg
158,an old man with white hair cooking potatoes,153_an old man cooking potatoes_3.png,SD2.1,1a,158-13.jpg
158,an old man with white hair cooking potatoes,153_an old man cooking potatoes_4.png,SD2.1,0,158-14.jpg
158,an old man with white hair cooking potatoes,147_a man cooking potatoes_0.png,SD2.1,1c,158-15.jpg
158,an old man with white hair cooking potatoes,147_a man cooking potatoes_1.png,SD2.1,1c,158-16.jpg
158,an old man with white hair cooking potatoes,147_a man cooking potatoes_2.png,SD2.1,3,158-17.jpg
158,an old man with white hair cooking potatoes,147_a man cooking potatoes_3.png,SD2.1,3,158-18.jpg
158,an old man with white hair cooking potatoes,147_a man cooking potatoes_4.png,SD2.1,2a,158-19.jpg
158,an old man with white hair cooking potatoes,159_a man cooking_0.png,SD2.1,2b,158-20.jpg
158,an old man with white hair cooking potatoes,159_a man cooking_1.png,SD2.1,2b,158-21.jpg
158,an old man with white hair cooking potatoes,159_a man cooking_2.png,SD2.1,2b,158-22.jpg
158,an old man with white hair cooking potatoes,159_a man cooking_3.png,SD2.1,3,158-23.jpg
158,an old man with white hair cooking potatoes,159_a man cooking_4.png,SD2.1,2b,158-24.jpg
159,a baby girl and an old man,254_an old man_0.png,SD2.1,1a,159-00.jpg
159,a baby girl and an old man,254_an old man_1.png,SD2.1,1a,159-01.jpg
159,a baby girl and an old man,254_an old man_2.png,SD2.1,1a,159-02.jpg
159,a baby girl and an old man,254_an old man_3.png,SD2.1,1a,159-03.jpg
159,a baby girl and an old man,254_an old man_4.png,SD2.1,1a,159-04.jpg
159,a baby girl and an old man,255_a baby girl and an old man_0.png,SD2.1,0,159-05.jpg
159,a baby girl and an old man,255_a baby girl and an old man_1.png,SD2.1,0,159-06.jpg
159,a baby girl and an old man,255_a baby girl and an old man_2.png,SD2.1,0,159-07.jpg
159,a baby girl and an old man,255_a baby girl and an old man_3.png,SD2.1,1b,159-08.jpg
159,a baby girl and an old man,255_a baby girl and an old man_4.png,SD2.1,0,159-09.jpg
160,a girl with red hair and a man with white hair,154_a girl with red hair and a man with white hair_0.png,SD2.1,0,160-00.jpg
160,a girl with red hair and a man with white hair,154_a girl with red hair and a man with white hair_1.png,SD2.1,0,160-01.jpg
160,a girl with red hair and a man with white hair,154_a girl with red hair and a man with white hair_2.png,SD2.1,3,160-02.jpg
